Year,CityName,GeographicLevel,Category,Measure,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,CityFIPS,TractFIPS,Short_Question_Text
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,14.2,12.4,16.6,0952000,09009142000,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,29.9,26.9,32.9,0952000,09009142100,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,15.0,12.8,17.6,0952000,09009142200,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,34.2,31.4,36.8,0952000,09009142300,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,35.4,33.1,37.7,0952000,09009142400,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,33.0,30.8,35.1,0952000,09009142500,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,29.3,27.2,31.4,0952000,09009142601,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,31.9,29.0,34.1,0952000,09009142603,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,25.5,23.5,27.5,0952000,09009142604,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,27.0,25.3,28.7,0952000,09009142700,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,18.3,15.8,20.8,0952000,09009142800,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,17.8,15.4,20.5,0952000,09009361401,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,16.1,13.7,18.7,0952000,09009361402,Physical Activity
2014,New Haven,City,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,11.6,11.4,11.8,0952000,NA,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,5.6,5.1,6.3,0952000,09009140100,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,22.3,20.0,24.9,0952000,09009140200,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,16.4,15.1,17.7,0952000,09009140300,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,14.2,13.1,15.4,0952000,09009140400,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,18.6,17.1,20.0,0952000,09009140500,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,17.5,16.1,18.9,0952000,09009140600,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,12.5,11.1,13.9,0952000,09009140700,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,16.4,15.1,17.8,0952000,09009140800,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,12.6,11.4,13.8,0952000,09009140900,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,7.8,6.8,8.9,0952000,09009141000,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,8.5,7.6,9.5,0952000,09009141100,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,11.8,10.6,13.0,0952000,09009141200,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,9.4,8.5,10.5,0952000,09009141300,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,12.7,11.4,14.0,0952000,09009141400,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,15.3,13.7,17.0,0952000,09009141500,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,13.6,12.3,15.0,0952000,09009141600,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,6.8,6.1,7.4,0952000,09009141800,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,4.9,4.5,5.7,0952000,09009141900,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,5.7,5.1,6.7,0952000,09009142000,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,13.7,12.2,15.1,0952000,09009142100,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,6.8,5.9,7.9,0952000,09009142200,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,15.3,14.0,16.7,0952000,09009142300,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,15.7,14.6,16.9,0952000,09009142400,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,14.8,13.8,15.9,0952000,09009142500,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,12.8,11.8,13.8,0952000,09009142601,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,15.0,13.6,16.3,0952000,09009142603,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,11.2,10.4,12.2,0952000,09009142604,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,11.8,11.0,12.6,0952000,09009142700,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,8.5,7.4,9.7,0952000,09009142800,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,6.7,6.0,7.6,0952000,09009361401,Physical Health
2014,New Haven,Census Tract,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 Years,4.8,4.2,5.4,0952000,09009361402,Physical Health
2014,New Haven,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,42.3,42.0,42.5,0952000,NA,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,36.6,35.2,38.2,0952000,09009140100,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,43.8,42.3,45.1,0952000,09009140200,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,47.0,45.6,48.2,0952000,09009140300,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,45.1,43.6,46.4,0952000,09009140400,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,48.2,46.9,49.3,0952000,09009140500,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,47.3,46.0,48.6,0952000,09009140600,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,45.0,43.2,46.7,0952000,09009140700,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,48.5,47.2,49.6,0952000,09009140800,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,46.5,45.0,47.8,0952000,09009140900,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,35.5,33.8,37.3,0952000,09009141000,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,37.0,35.7,38.5,0952000,09009141100,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,44.8,43.3,46.3,0952000,09009141200,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,40.3,37.8,42.2,0952000,09009141300,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,46.0,44.4,47.5,0952000,09009141400,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,51.0,49.2,52.4,0952000,09009141500,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,48.1,46.6,49.6,0952000,09009141600,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,37.7,36.2,39.1,0952000,09009141800,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,32.9,31.7,34.8,0952000,09009141900,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,35.0,33.4,36.9,0952000,09009142000,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,44.6,42.9,46.2,0952000,09009142100,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,34.6,32.7,36.7,0952000,09009142200,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,44.4,42.9,45.8,0952000,09009142300,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,46.1,44.8,47.1,0952000,09009142400,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,44.5,43.3,45.5,0952000,09009142500,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,44.8,43.7,46.0,0952000,09009142601,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,39.7,38.5,40.8,0952000,09009142603,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,41.1,39.9,42.3,0952000,09009142604,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,42.0,40.9,43.0,0952000,09009142700,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,34.6,32.9,36.3,0952000,09009142800,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,37.8,35.2,40.1,0952000,09009361401,Sleep
2014,New Haven,Census Tract,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,37.8,35.0,39.8,0952000,09009361402,Sleep
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,1.8,1.6,1.9,0952000,09009141800,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.8,2.6,3.1,0952000,09009142100,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,1.2,1.1,1.3,0952000,09009141900,Stroke
2014,New Haven,City,Health Outcomes,Stroke among adults aged >=18 Years,3.0,2.9,3.0,0952000,NA,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,1.2,1.1,1.3,0952000,09009140100,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,7.8,6.7,9.1,0952000,09009140200,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.7,3.5,4.0,0952000,09009140300,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.2,3.0,3.5,0952000,09009140400,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,4.1,3.8,4.5,0952000,09009140500,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,4.7,4.3,5.1,0952000,09009140600,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.0,2.7,3.4,0952000,09009140700,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,5.1,4.7,5.6,0952000,09009140800,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.2,2.9,3.6,0952000,09009140900,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.1,1.9,2.4,0952000,09009141000,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.9,2.6,3.2,0952000,09009141100,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.4,3.0,3.7,0952000,09009141200,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.3,2.1,2.5,0952000,09009141300,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.6,3.3,4.0,0952000,09009141400,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,5.0,4.5,5.6,0952000,09009141500,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,4.1,3.7,4.6,0952000,09009141600,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,1.3,1.2,1.4,0952000,09009142000,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,1.8,1.6,2.1,0952000,09009142200,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.2,2.9,3.4,0952000,09009142300,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.2,3.0,3.4,0952000,09009142400,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.2,3.0,3.5,0952000,09009142500,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,3.0,2.7,3.2,0952000,09009142601,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,5.1,4.6,5.7,0952000,09009142603,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.8,2.6,3.1,0952000,09009142604,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.6,2.4,2.8,0952000,09009142700,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,2.5,2.1,2.8,0952000,09009142800,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,1.2,1.2,1.3,0952000,09009361401,Stroke
2014,New Haven,Census Tract,Health Outcomes,Stroke among adults aged >=18 Years,0.5,0.5,0.6,0952000,09009361402,Stroke
2013,New Haven,City,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,71.6,71.4,71.9,0952000,NA,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,59.8,58.7,60.9,0952000,09009140100,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,82.3,81.2,83.3,0952000,09009140200,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,71.1,70.1,72.2,0952000,09009140300,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,71.5,70.4,72.5,0952000,09009140400,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,71.9,70.8,73.0,0952000,09009140500,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,74.9,73.9,75.8,0952000,09009140600,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,68.9,67.8,70.1,0952000,09009140700,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,77.6,76.7,78.5,0952000,09009140800,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,72.1,71.0,73.0,0952000,09009140900,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,73.9,72.7,75.0,0952000,09009141000,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,78.7,78.0,79.5,0952000,09009141100,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,74.5,73.5,75.5,0952000,09009141200,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,65.7,64.1,67.4,0952000,09009141300,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,74.6,73.6,75.6,0952000,09009141400,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,77.6,76.4,78.8,0952000,09009141500,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,74.5,73.3,75.5,0952000,09009141600,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,68.9,67.9,69.9,0952000,09009141800,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,64.1,62.7,65.7,0952000,09009141900,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,62.4,61.1,63.6,0952000,09009142000,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,66.7,65.6,67.7,0952000,09009142100,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,69.5,68.1,70.8,0952000,09009142200,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,70.2,69.2,71.3,0952000,09009142300,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,68.8,67.7,69.9,0952000,09009142400,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,70.5,69.5,71.4,0952000,09009142500,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,71.8,70.9,72.7,0952000,09009142601,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,83.2,82.5,83.9,0952000,09009142603,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,74.0,73.1,74.8,0952000,09009142604,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,69.7,68.9,70.3,0952000,09009142700,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,76.6,75.6,77.7,0952000,09009142800,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,53.8,52.1,55.6,0952000,09009361401,Taking BP Medication
2013,New Haven,Census Tract,Prevention,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,28.6,27.2,30.0,0952000,09009361402,Taking BP Medication
2014,New Haven,City,Health Outcomes,All teeth lost among adults aged >=65 Years,16.6,15.5,17.6,0952000,NA,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,6.8,4.6,10.1,0952000,09009140100,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,31.9,22.0,42.8,0952000,09009140200,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,25.4,19.6,30.9,0952000,09009140300,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,19.9,15.5,25.0,0952000,09009140400,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,27.6,22.1,33.3,0952000,09009140500,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,25.2,19.8,30.7,0952000,09009140600,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,20.0,13.3,28.0,0952000,09009140700,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,23.9,18.1,30.2,0952000,09009140800,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,16.8,12.1,22.0,0952000,09009140900,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,7.2,4.3,11.4,0952000,09009141000,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,7.7,4.8,11.9,0952000,09009141100,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,15.5,11.0,20.2,0952000,09009141200,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,16.6,12.7,21.2,0952000,09009141300,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,17.6,12.3,23.1,0952000,09009141400,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,22.9,16.8,30.8,0952000,09009141500,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,21.6,14.8,29.2,0952000,09009141600,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,7.4,5.0,10.6,0952000,09009141800,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,4.5,3.2,7.7,0952000,09009141900,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,6.7,4.5,10.0,0952000,09009142000,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,20.9,14.8,27.5,0952000,09009142100,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,7.1,4.3,11.2,0952000,09009142200,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,20.7,16.5,25.1,0952000,09009142300,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,23.7,19.9,27.7,0952000,09009142400,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,20.7,16.1,26.0,0952000,09009142500,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,16.8,12.8,21.4,0952000,09009142601,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,16.4,12.3,21.3,0952000,09009142603,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,13.3,9.3,17.6,0952000,09009142604,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,15.3,11.4,19.5,0952000,09009142700,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,8.1,4.9,12.3,0952000,09009142800,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,11.6,8.8,15.3,0952000,09009361401,Teeth Loss
2014,New Haven,Census Tract,Health Outcomes,All teeth lost among adults aged >=65 Years,11.5,8.4,14.7,0952000,09009361402,Teeth Loss
